Team,Year,Player,Salary
MIL,1999,Scott Williams,3300000
MIL,1999,Armen Gilliam,3244000
MIL,1999,Sam Cassell,3000000
MIL,1999,Ervin Johnson,2594000
MIL,1999,Ray Allen,2320000
MIL,1999,Tim Thomas,1856000
MIL,1999,Vinny Del Negro,1750000
MIL,1999,Robert Traylor,1590000
MIL,1999,Dell Curry,1000000
MIL,1999,Paul Grant,903240
MIL,1999,Haywoode Workman,600000
MIL,1999,Michael Curry,550000
MIL,1999,Adonis Jordan,350000
IND,1999,Rik Smits,8500000
IND,1999,Reggie Miller,6781000
IND,1999,Derrick McKey,4200000
IND,1999,Dale Davis,4038000
IND,1999,Mark Jackson,3600000
IND,1999,Chris Mullin,3510000
IND,1999,Antonio Davis,3500000
IND,1999,Travis Best,2750000
IND,1999,Jalen Rose,2145000
IND,1999,Sam Perkins,1785000
IND,1999,Haywoode Workman,1440000
IND,1999,Austin Croshere,1340000
IND,1999,Fred Hoiberg,600000
IND,1999,Al Harrington,543000
IND,1999,Mark Pope,382000
IND,1999,Mate Skelin,287500
CHI,1999,Ron Harper,5280000
CHI,1999,Toni Kukoc,4610000
CHI,1999,Brent Barry,3600000
CHI,1999,Andrew Lang,3068000
CHI,1999,Chuck Person,2860000
CHI,1999,Mark Bryant,2050000
CHI,1999,Randy Brown,1320000
CHI,1999,Bill Wennington,1000000
CHI,1999,Roy Rogers,862560
CHI,1999,Martin Muursepp,763200
CHI,1999,Keith Booth,687240
CHI,1999,Corey Benjamin,540000
CHI,1999,Jeff Sanders,475000
CHI,1999,Rusty LaRue,350000
CHI,1999,Bubba Wells,312000
CHI,1999,Cory Carr,287500
CHI,1999,Kornel David,287500
CHI,1999,Charles Jones,287500
DET,1999,Grant Hill,6675000
DET,1999,Christian Laettner,5360000
DET,1999,Bison Dele,4860000
DET,1999,Jerry Stackhouse,3887000
DET,1999,Loy Vaught,3830000
DET,1999,Lindsey Hunter,2050000
DET,1999,Eric Montross,1760000
DET,1999,Joe Dumars,1000000
DET,1999,Scot Pollard,940920
DET,1999,Randolph Childress,866320
DET,1999,Jud Buechler,850000
DET,1999,Don Reid,800000
DET,1999,Jerome Williams,737880
DET,1999,Khalid Reeves,475000
DET,1999,Charles O'Bannon,320000
DET,1999,Korleone Young,287500
UTA,1999,Karl Malone,6142000
UTA,1999,Greg Ostertag,4333000
UTA,1999,John Stockton,4000000
UTA,1999,Jeff Hornacek,3455000
UTA,1999,Bryon Russell,3428000
UTA,1999,Adam Keefe,2650000
UTA,1999,Todd Fuller,1461000
UTA,1999,Howard Eisley,1400000
UTA,1999,Shandon Anderson,1300000
UTA,1999,Thurl Bailey,850000
UTA,1999,Jacque Vaughn,691560
UTA,1999,Greg Foster,588000
SEA,1999,Gary Payton,8715000
SEA,1999,Vin Baker,4264000
SEA,1999,Hersey Hawkins,3644000
SEA,1999,Detlef Schrempf,3333000
SEA,1999,Don MacLean,2460000
SEA,1999,Dale Ellis,1750000
SEA,1999,Billy Owens,1750000
SEA,1999,Olden Polynice,1000000
SEA,1999,John Crotty,600000
SEA,1999,Aaron Williams,575000
SEA,1999,Vladimir Stepania,543000
SEA,1999,Craig Ehlo,504082
SEA,1999,Drew Barry,350000
SEA,1999,Moochie Norris,350000
SEA,1999,Rashard Lewis,287500
SEA,1999,Jelani McCoy,287500
POR,1999,Arvydas Sabonis,9000000
POR,1999,Damon Stoudamire,9000000
POR,1999,Rasheed Wallace,9000000
POR,1999,Brian Grant,6000000
POR,1999,Isaiah Rider,4810000
POR,1999,Stacey Augmon,3200000
POR,1999,Walt Williams,3000000
POR,1999,Carlos Rogers,2000000
POR,1999,Jim Jackson,1750000
POR,1999,Kelvin Cato,1149000
POR,1999,Bonzi Wells,1100000
POR,1999,Jermaine O'Neal,1075000
POR,1999,Greg Anthony,1000000
POR,1999,Gary Grant,1000000
POR,1999,Brian Shaw,850000
POR,1999,John Crotty,504000
POR,1999,Nikita Morgunov,287500
DEN,1999,Antonio McDyess,9000000
DEN,1999,Bryant Stith,4666000
DEN,1999,Eric Williams,2780000
DEN,1999,Chauncey Billups,2742000
DEN,1999,Raef LaFrentz,2150000
DEN,1999,Nick Van Exel,1900000
DEN,1999,Danny Fortson,1485000
DEN,1999,Johnny Taylor,1037000
DEN,1999,Keon Clark,1000000
DEN,1999,Priest Lauderdale,712200
DEN,1999,Carl Herrera,662500
DEN,1999,Eric Washington,520000
DEN,1999,Loren Meyer,450000
DEN,1999,Kelly McCarty,287500
MIN,1999,Kevin Garnett,14000000
MIN,1999,Terrell Brandon,6300000
MIN,1999,Anthony Peeler,2254000
MIN,1999,Dean Garrett,2160000
MIN,1999,Joe Smith,1750000
MIN,1999,Bill Curley,1544000
MIN,1999,Malik Sealy,1000000
MIN,1999,Bobby Jackson,799200
MIN,1999,Dennis Scott,725000
MIN,1999,Brian Evans,686780
MIN,1999,James Robinson,537500
MIN,1999,Andrae Patterson,287500
MIN,1999,Trevor Winter,287500
SAS,1999,David Robinson,14841000
SAS,1999,Sean Elliott,5333000
SAS,1999,Charles Smith,4375143
SAS,1999,Will Perdue,4373000
SAS,1999,Tim Duncan,3413000
SAS,1999,Avery Johnson,3000000
SAS,1999,Antonio Daniels,2472000
SAS,1999,Steve Kerr,1774000
SAS,1999,Mario Elie,1750000
SAS,1999,Jerome Kersey,1000000
SAS,1999,Malik Rose,425000
SAS,1999,Andrew Gaze,350000
SAS,1999,Gerald King,287500
SAS,1999,Brandon Williams,287500
HOU,1999,Hakeem Olajuwon,12943000
HOU,1999,Scottie Pippen,11000000
HOU,1999,Brent Price,2240000
HOU,1999,Charles Barkley,1000000
HOU,1999,Michael Dickerson,949600
HOU,1999,Bryce Drew,857000
HOU,1999,Sam Mack,545000
HOU,1999,Anthony Miller,475000
HOU,1999,Cuttino Mobley,287500
VAN,1999,Bryant Reeves,7222000
VAN,1999,Bobby Hurley,4030000
VAN,1999,Doug West,2915000
VAN,1999,Mike Bibby,2400000
VAN,1999,Michael Smith,2180000
VAN,1999,Carl Herrera,2080000
VAN,1999,Cherokee Parks,2000000
VAN,1999,Doug Edwards,1625000
VAN,1999,Lee Mayberry,1540000
VAN,1999,Tony Massenburg,900000
VAN,1999,Pete Chilcutt,700000
VAN,1999,Rodrick Rhodes,639300
VAN,1999,Felipe Lopez,600000
VAN,1999,Terry Dehere,537500
VAN,1999,Marcus Brown,500000
VAN,1999,DeJuan Wheat,350000
VAN,1999,J.R. Henderson,287500
VAN,1999,Makhtar N'Diaye,287500
DAL,1999,Shawn Bradley,6750000
DAL,1999,Michael Finley,6000000
DAL,1999,A.C. Green,5125088
DAL,1999,Robert Pack,3780000
DAL,1999,Khalid Reeves,2002000
DAL,1999,Erick Strickland,1920000
DAL,1999,Hot Rod Williams,1750000
DAL,1999,Samaki Walker,1619880
DAL,1999,Dirk Nowitzki,1472640
DAL,1999,Steve Nash,1190760
DAL,1999,Gary Trent,1000000
DAL,1999,Chris Anstey,985200
DAL,1999,Cedric Ceballos,750000
DAL,1999,Hubert Davis,645000
DAL,1999,Ansu Sesay,287500
DAL,1999,Bruno Sundov,287500
GSW,1999,Donyell Marshall,4370000
GSW,1999,John Starks,4000000
GSW,1999,Jason Caffey,3675000
GSW,1999,Chris Mills,3600000
GSW,1999,Muggsy Bogues,2800000
GSW,1999,Bimbo Coles,2000000
GSW,1999,Antawn Jamison,1940000
GSW,1999,Adonal Foyle,1701000
GSW,1999,Felton Spencer,1650000
GSW,1999,Erick Dampier,1538000
GSW,1999,Duane Ferrell,1430000
GSW,1999,Terry Cummings,1150000
GSW,1999,Tony Delk,1131000
LAC,1999,Stojko Vrankovic,4060000
LAC,1999,Lamond Murray,3500000
LAC,1999,Pooh Richardson,3030000
LAC,1999,Rodney Rogers,3000000
LAC,1999,Michael Olowokandi,2700000
LAC,1999,Sherman Douglas,2200000
LAC,1999,Lorenzen Wright,1923000
LAC,1999,James Robinson,1800000
LAC,1999,Eric Piatkowski,1650000
LAC,1999,Keith Closs,1440000
LAC,1999,Maurice Taylor,1209000
LAC,1999,Charles Smith,677080
LAC,1999,Brian Skinner,653500
LAC,1999,Troy Hudson,287500
LAC,1999,Tyrone Nesby,287500
SAC,1999,Chris Webber,10000000
SAC,1999,Vlade Divac,8300000
SAC,1999,Lionel Simmons,4238500
SAC,1999,Kevin Gamble,1645000
SAC,1999,Jason Williams,1460000
SAC,1999,Tariq Abdul-Wahad,1411000
SAC,1999,Vernon Maxwell,1000000
SAC,1999,Oliver Miller,600000
SAC,1999,Jon Barry,600000
SAC,1999,Terry Dehere,575000
SAC,1999,Corliss Williamson,500000
SAC,1999,Chris Robinson,375000
SAC,1999,Michael Hawkins,350000
SAC,1999,Scot Pollard,350000
SAC,1999,Jerome James,287500
LAL,1999,Shaquille O'Neal,15000000
LAL,1999,Glen Rice,5248000
LAL,1999,Robert Horry,5000000
LAL,1999,B.J. Armstrong,2800000
LAL,1999,Travis Knight,2400000
LAL,1999,Rick Fox,1750000
LAL,1999,Sean Rooks,1680000
LAL,1999,Corie Blount,1625000
LAL,1999,Kobe Bryant,1319000
LAL,1999,Derek Harper,1000000
LAL,1999,Dennis Rodman,1000000
LAL,1999,Derek Fisher,795000
LAL,1999,J.R. Reid,780000
LAL,1999,Ruben Patterson,628500
LAL,1999,Sam Jacobson,559000
LAL,1999,Tyronn Lue,287500
PHO,1999,Tom Gugliotta,7800000
PHO,1999,Danny Manning,6833000
PHO,1999,Jason Kidd,6041000
PHO,1999,Luc Longley,4000000
PHO,1999,Clifford Robinson,3500000
PHO,1999,Rex Chapman,2800000
PHO,1999,Chris Morris,1000000
PHO,1999,Joe Kleine,1000000
PHO,1999,George McCloud,750000
PHO,1999,Pat Garrity,740000
PHO,1999,Horacio Llamas Grey,425000
PHO,1999,Marko Milic,350000
PHO,1999,Toby Bailey,287500
PHO,1999,Gerald Brown,287500
PHO,1999,Randy Livingston,287500
BOS,2000,Antoine Walker,9000000
BOS,2000,Kenny Anderson,6680000
BOS,2000,Vitaly Potapenko,3810000
BOS,2000,Dana Barros,3500000
BOS,2000,Eric Williams,3336000
BOS,2000,Greg Minor,2880000
BOS,2000,Pervis Ellison,2750000
BOS,2000,Tony Battie,2530920
BOS,2000,Walter McCarty,2500000
BOS,2000,Dino Radja,2270500
BOS,2000,Calbert Cheaney,2000000
BOS,2000,Danny Fortson,1678800
BOS,2000,Paul Pierce,1503960
BOS,2000,Eric Washington,550000
BOS,2000,Doug Overton,492000
BOS,2000,Adrian Griffin,385000
BOS,2000,Marty Conlon,229059
BOS,2000,Wayne Turner,30000
BOS,2000,Jamel Thomas,26636
TOR,2000,Charles Oakley,5236000
TOR,2000,Antonio Davis,4200000
TOR,2000,Dee Brown,4000000
TOR,2000,Michael Stewart,3200000
TOR,2000,Doug Christie,2742600
TOR,2000,Kevin Willis,2625000
TOR,2000,Vince Carter,2267280
TOR,2000,Dell Curry,2100000
TOR,2000,Alvin Williams,1925000
TOR,2000,Tracy McGrady,1767120
TOR,2000,B.J. Tyler,1614000
TOR,2000,Aleksandar Radojevic,1325760
TOR,2000,John Thomas,832560
TOR,2000,Muggsy Bogues,510000
TOR,2000,Sean Marks,385000
NYK,2000,Patrick Ewing,15000000
NYK,2000,Larry Johnson,11910714
NYK,2000,Latrell Sprewell,9000000
NYK,2000,Allan Houston,8000000
NYK,2000,Chris Dudley,7100000
NYK,2000,Marcus Camby,5250000
NYK,2000,Charlie Ward,4540000
NYK,2000,Chris Childs,4160000
NYK,2000,John Wallace,2000000
NYK,2000,Kurt Thomas,1925000
NYK,2000,Frederic Weis,947200
NYK,2000,Mirsad Turkcan,830745
NYK,2000,Andrew Lang,510000
NYK,2000,David Wingate,510000
NYK,2000,Rick Brunson,485000
NYK,2000,DeMarco Johnson,111871
NYK,2000,Jimmy Oliver,7471
PHI,2000,Allen Iverson,9000000
PHI,2000,Theo Ratliff,7031250
PHI,2000,Matt Geiger,6889520
PHI,2000,Tyrone Hill,6422400
PHI,2000,Toni Kukoc,4500000
PHI,2000,Eric Snow,3000000
PHI,2000,George Lynch,2000000
PHI,2000,Aaron McKie,1624000
PHI,2000,Nazr Mohammed,690960
PHI,2000,Jumaine Jones,684000
PHI,2000,Rick Mahorn,510000
PHI,2000,Jerald Honeycutt,460000
PHI,2000,Kevin Ollie,422235
PHI,2000,Todd MacCulloch,301875
PHI,2000,Rodrick Rhodes,122000
PHI,2000,Stanley Roberts,102824
PHI,2000,Doug Overton,100000
PHI,2000,Casey Shaw,25000
PHI,2000,Steve Goodrich,4529
NJN,2000,Jayson Williams,12375000
NJN,2000,Stephon Marbury,9000000
NJN,2000,Kerry Kittles,7166666
NJN,2000,Kendall Gill,5600000
NJN,2000,Jim McIlvaine,4800000
NJN,2000,Keith Van Horn,3451920
NJN,2000,Jamie Feick,2000000
NJN,2000,Elliot Perry,2000000
NJN,2000,Lucious Harris,1920000
NJN,2000,Johnny Newman,1100000
NJN,2000,Scott Burrell,1000000
NJN,2000,Sherman Douglas,1000000
NJN,2000,Michael Cage,510000
NJN,2000,Jack Haley,510000
NJN,2000,Gheorghe Muresan,510000
NJN,2000,Evan Eschmeyer,301875
WAS,2000,Juwan Howard,15000000
WAS,2000,Mitch Richmond,10000000
WAS,2000,Rod Strickland,10000000
WAS,2000,Isaac Austin,4819451
WAS,2000,Tracy Murray,2720000
WAS,2000,Michael Smith,2000000
WAS,2000,Richard Hamilton,1836240
WAS,2000,Chris Whitney,1680000
WAS,2000,Lorenzo Williams,1540000
WAS,2000,Aaron Williams,1100000
WAS,2000,John Coker,510000
WAS,2000,Reggie Jordan,510000
WAS,2000,Gerard King,460000
WAS,2000,Jahidi White,385000
WAS,2000,Calvin Booth,301875
WAS,2000,Laron Profit,301875
WAS,2000,Jason Lawson,25000
WAS,2000,Jonathan Kerner,5000
ATL,2000,Dikembe Mutombo,12820249
ATL,2000,Isaiah Rider,5410000
ATL,2000,Alan Henderson,5318437
ATL,2000,Lorenzen Wright,4400000
ATL,2000,Bimbo Coles,2300000
ATL,2000,Chris Crawford,2000000
ATL,2000,LaPhonso Ellis,1925000
ATL,2000,Jim Jackson,1925000
ATL,2000,Duane Ferrell,1625000
ATL,2000,Jason Terry,1468920
ATL,2000,Scot Pollard,1063680
ATL,2000,Cal Bowdler,1025880
ATL,2000,Roshown McLeod,914760
ATL,2000,Dion Glover,893400
ATL,2000,Efthimi Rentzias,658700
ATL,2000,Jeffrey Sheppard,385000
ATL,2000,Brandon Williams,35176
MIA,2000,Alonzo Mourning,15004800
MIA,2000,Jamal Mashburn,5600000
MIA,2000,P.J. Brown,5124800
MIA,2000,Tim Hardaway,4800000
MIA,2000,Dan Majerle,3600000
MIA,2000,Voshon Lenard,3308516
MIA,2000,Mark Strickland,2302400
MIA,2000,Otis Thorpe,2000000
MIA,2000,Clarence Weatherspoon,1925000
MIA,2000,Keith Askins,1752400
MIA,2000,Duane Causwell,1696387
MIA,2000,Rex Walters,1100000
MIA,2000,Tim James,728520
MIA,2000,Willie Anderson,510000
MIA,2000,Blue Edwards,510000
MIA,2000,Ed Pinckney,510000
MIA,2000,Amal McCaskill,485000
MIA,2000,Anthony Carter,385000
MIA,2000,Harold Jamison,301875
MIA,2000,Rodney Buford,301875
MIA,2000,Jamie Watson,250000
MIA,2000,Corey Brewer,100000
MIA,2000,Mark Davis,100000
MIA,2000,Jermaine Walker,100000
CHH,2000,Elden Campbell,7975000
CHH,2000,Derrick Coleman,7370000
CHH,2000,Anthony Mason,4860100
CHH,2000,Bobby Phills,4060000
CHH,2000,Baron Davis,2712480
CHH,2000,David Wesley,2520000
CHH,2000,Eddie Jones,2500000
CHH,2000,Dale Ellis,2095250
CHH,2000,Eldridge Recasner,1100000
CHH,2000,Ricky Davis,878160
CHH,2000,Eddie Robinson,600000
CHH,2000,Chucky Brown,510000
CHH,2000,Todd Fuller,485000
CHH,2000,Michael Hawkins,465029
CHH,2000,Brad Miller,385000
CHH,2000,Derek Hood,49721
CHH,2000,Tyrone Grant,37290
CHH,2000,Jason Miskiri,15982
ORL,2000,Darrell Armstrong,4125000
ORL,2000,Armen Gilliam,3707200
ORL,2000,Derek Strong,3159000
ORL,2000,Chauncey Billups,3100080
ORL,2000,Gerald Wilkins,3000000
ORL,2000,Ron Mercer,2298840
ORL,2000,Bo Outlaw,2000000
ORL,2000,Terry Davis,1925000
ORL,2000,Yinka Dare,1893500
ORL,2000,Michael Smith,1660000
ORL,2000,Michael Doleac,1357320
ORL,2000,Corey Maggette,1259400
ORL,2000,Harvey Grant,1200000
ORL,2000,Johnny Taylor,1172400
ORL,2000,Matt Harpring,1163760
ORL,2000,Tim Legler,1119000
ORL,2000,Anthony Johnson,1100000
ORL,2000,Anthony Parker,980280
ORL,2000,Pat Garrity,952800
ORL,2000,Ben Wallace,893750
ORL,2000,Rodrick Rhodes,600000
ORL,2000,Monty Williams,510000
ORL,2000,Jeff McInnis,460000
ORL,2000,Miles Simon,385000
ORL,2000,Makhtar N'Diaye,385000
ORL,2000,Chucky Atkins,385000
ORL,2000,John Amaechi,385000
ORL,2000,Dominique Wilkins,250000
ORL,2000,Earl Boykins,88324
ORL,2000,Kiwane Garris,61147
ORL,2000,Louis Bullock,10000
CLE,2000,Shawn Kemp,10780000
CLE,2000,Zydrunas Ilgauskas,9000000
CLE,2000,Wesley Person,4900000
CLE,2000,Danny Ferry,4000000
CLE,2000,Bob Sura,3760000
CLE,2000,Lamond Murray,3000000
CLE,2000,Cedric Henderson,2400000
CLE,2000,Mark Bryant,2000000
CLE,2000,Andre Miller,1682280
CLE,2000,Andrew DeClercq,1680000
CLE,2000,Trajan Langdon,1394280
CLE,2000,Brevin Knight,1234080
CLE,2000,Ryan Stack,385000
CLE,2000,Benoit Benjamin,123529
CLE,2000,A.J. Bramlett,118974
CLE,2000,Mark Hendrickson,62764
CLE,2000,Kornel David,27059
MIL,2000,Ray Allen,9000000
MIL,2000,Glenn Robinson,7250000
MIL,2000,Danny Manning,6833333
MIL,2000,Scott Williams,3750000
MIL,2000,Sam Cassell,3500000
MIL,2000,Ervin Johnson,2951029
MIL,2000,Tim Thomas,2098560
MIL,2000,Robert Traylor,2059320
MIL,2000,J.R. Reid,2000000
MIL,2000,Vinny Del Negro,1925000
MIL,2000,Paul Grant,1021080
MIL,2000,Jerome Allen,510000
MIL,2000,Ricky Pierce,510000
MIL,2000,Haywoode Workman,510000
MIL,2000,Darvin Ham,460000
MIL,2000,Rafer Alston,301875
IND,2000,Rik Smits,12250000
IND,2000,Reggie Miller,9031850
IND,2000,Derrick McKey,4800000
IND,2000,Dale Davis,4490000
IND,2000,Chris Mullin,4079100
IND,2000,Mark Jackson,4000000
IND,2000,Travis Best,3250000
IND,2000,Jalen Rose,2437500
IND,2000,Jonathan Bender,2214600
IND,2000,Sam Perkins,1925000
IND,2000,Austin Croshere,1515120
IND,2000,Zan Tabak,1100000
IND,2000,Jeff Foster,857760
IND,2000,Al Harrington,745800
IND,2000,LaSalle Thompson,510000
IND,2000,Mark Pope,460000
IND,2000,Mate Skelin,385000
IND,2000,Brent Scott,385000
IND,2000,Shannon Smith,301875
IND,2000,Mitchell Butler,150000
IND,2000,Adrian Caldwell,50000
IND,2000,Terry Dehere,50000
CHI,2000,Will Perdue,5300000
CHI,2000,Hersey Hawkins,4164100
CHI,2000,John Starks,4000000
CHI,2000,Elton Brand,3375960
CHI,2000,Dickey Simpkins,1500000
CHI,2000,Randy Brown,1200000
CHI,2000,Chris Anstey,1113720
CHI,2000,Metta World Peace,1079760
CHI,2000,Fred Hoiberg,800000
CHI,2000,Keith Booth,776880
CHI,2000,Corey Benjamin,696000
CHI,2000,Matt Maloney,600000
CHI,2000,Bruce Bowen,510000
CHI,2000,B.J. Armstrong,510000
CHI,2000,James Cotton,460000
CHI,2000,Michael Ruffin,401875
CHI,2000,Kornel David,175882
CHI,2000,Dedric Willoughby,134956
CHI,2000,Lari Ketner,92338
CHI,2000,Rusty LaRue,40588
CHI,2000,Khalid Reeves,30309
CHI,2000,Chris Carr,30000
CHI,2000,Maceo Baston,20000
CHI,2000,Brett Robisch,20000
DET,2000,Grant Hill,6939000
DET,2000,Christian Laettner,6062500
DET,2000,Bison Dele,5770000
DET,2000,Jerry Stackhouse,4781250
DET,2000,Loy Vaught,4180000
DET,2000,Jerome Williams,2550000
DET,2000,Lindsey Hunter,2350000
DET,2000,Michael Curry,2000000
DET,2000,Eric Montross,2000000
DET,2000,Derek Harper,1100000
DET,2000,Jud Buechler,1100000
DET,2000,Don Reid,1000000
DET,2000,Joe Dumars,510000
DET,2000,Terry Mills,510000
DET,2000,John Crotty,477000
DET,2000,Mikki Moore,460000
DET,2000,Jermaine Jackson,302875
DET,2000,Marcus Brown,43294
DET,2000,Pooh Richardson,5882
UTA,2000,Karl Malone,14000000
UTA,2000,John Stockton,11000000
UTA,2000,Jeff Hornacek,5200000
UTA,2000,Greg Ostertag,5200000
UTA,2000,Bryon Russell,4000000
UTA,2000,Adam Keefe,3000000
UTA,2000,Olden Polynice,2000000
UTA,2000,Howard Eisley,1560000
UTA,2000,Quincy Lewis,930720
UTA,2000,Jacque Vaughn,781800
UTA,2000,Scott Padgett,679800
UTA,2000,Andrei Kirilenko,632400
UTA,2000,Thurl Bailey,510000
UTA,2000,Pete Chilcutt,510000
UTA,2000,Armen Gilliam,312000
UTA,2000,Bakari Hendrix,31706
SEA,2000,Gary Payton,11020473
SEA,2000,Vin Baker,9000000
SEA,2000,Horace Grant,5952381
SEA,2000,Brent Barry,3960000
SEA,2000,Greg Foster,1603861
SEA,2000,Vernon Maxwell,1430000
SEA,2000,Jelani McCoy,1000000
SEA,2000,Ruben Patterson,900000
SEA,2000,Vladimir Stepania,700320
SEA,2000,Emanual Davis,510000
SEA,2000,Chuck Person,510000
SEA,2000,Shammond Williams,500000
SEA,2000,Fred Vinson,485000
SEA,2000,Rashard Lewis,385000
SEA,2000,Lazaro Borrell,301875
POR,2000,Scottie Pippen,14795642
POR,2000,Rasheed Wallace,10800000
POR,2000,Damon Stoudamire,10125000
POR,2000,Arvydas Sabonis,9818481
POR,2000,Brian Grant,7680862
POR,2000,Steve Smith,7200000
POR,2000,Jermaine O'Neal,5075000
POR,2000,Detlef Schrempf,2000000
POR,2000,Bonzi Wells,1428720
POR,2000,Gary Grant,1200000
POR,2000,Greg Anthony,1100000
POR,2000,John Crotty,760000
POR,2000,Stacey Augmon,510000
POR,2000,Antonio Harvey,510000
POR,2000,Joe Kleine,510000
POR,2000,Nikita Morgunov,385000
DEN,2000,Antonio McDyess,9900000
DEN,2000,Nick Van Exel,8354614
DEN,2000,Bryant Stith,5290000
DEN,2000,Chris Gatling,4875200
DEN,2000,Raef LaFrentz,2777160
DEN,2000,Popeye Jones,2531250
DEN,2000,George McCloud,2000000
DEN,2000,Cory Alexander,1980000
DEN,2000,Tariq Abdul-Wahad,1594920
DEN,2000,Keon Clark,1289400
DEN,2000,James Posey,974520
DEN,2000,Dwayne Schintzius,550000
DEN,2000,Roy Rogers,485000
DEN,2000,Ryan Bowen,301875
DEN,2000,Chris Herren,301875
MIN,2000,Kevin Garnett,16806300
MIN,2000,Terrell Brandon,7400000
MIN,2000,Dean Garrett,2520000
MIN,2000,Anthony Peeler,2495500
MIN,2000,Joe Smith,2100000
MIN,2000,Wally Szczerbiak,2011440
MIN,2000,Sam Mitchell,2000000
MIN,2000,Tom Hammonds,1800000
MIN,2000,William Avery,1196520
MIN,2000,Malik Sealy,1100000
MIN,2000,Rasho Nesterovic,1050240
MIN,2000,Bobby Jackson,903360
MIN,2000,James Robinson,510000
MIN,2000,Andrae Patterson,385000
MIN,2000,Danny Schayes,211765
MIN,2000,Lou Roe,97412
MIN,2000,Eric Riley,50206
MIN,2000,Trevor Winter,4529
SAS,2000,David Robinson,11592683
SAS,2000,Sean Elliott,5433333
SAS,2000,Tim Duncan,3858240
SAS,2000,Avery Johnson,3200000
SAS,2000,Antonio Daniels,2794920
SAS,2000,Samaki Walker,2716667
SAS,2000,Jaren Jackson,2483333
SAS,2000,Malik Rose,2285000
SAS,2000,Terry Porter,2000000
SAS,2000,Steve Kerr,1968750
SAS,2000,Mario Elie,1925000
SAS,2000,Jerome Kersey,1000000
SAS,2000,Felton Spencer,510000
SAS,2000,Andrew Gaze,460000
SAS,2000,Derrick Dial,301875
HOU,2000,Hakeem Olajuwon,14302001
HOU,2000,Charles Barkley,9000000
HOU,2000,Walt Williams,3750000
HOU,2000,Stacey Augmon,3450000
HOU,2000,Steve Francis,3020520
HOU,2000,Don MacLean,2800000
HOU,2000,Carlos Rogers,2100000
HOU,2000,Matt Maloney,2081250
HOU,2000,Shandon Anderson,2000000
HOU,2000,Matt Bullard,1333333
HOU,2000,Kelvin Cato,1299000
HOU,2000,Tony Massenburg,1150000
HOU,2000,Bryce Drew,1105560
HOU,2000,Brian Shaw,1100000
HOU,2000,Eddie Johnson,1000000
HOU,2000,Ed Gray,941040
HOU,2000,Kenny Thomas,823440
HOU,2000,Thomas Hamilton,510000
HOU,2000,Cuttino Mobley,385000
HOU,2000,Devin Gray,88223
HOU,2000,Anthony Miller,30000
VAN,2000,Shareef Abdur-Rahim,9000000
VAN,2000,Bryant Reeves,8666666
VAN,2000,Doug West,3295000
VAN,2000,Mike Bibby,3092400
VAN,2000,Brent Price,2944000
VAN,2000,Othella Harrington,2025000
VAN,2000,Grant Long,2000000
VAN,2000,Cherokee Parks,1925000
VAN,2000,Michael Dickerson,1224960
VAN,2000,Dennis Scott,1100000
VAN,2000,Antoine Carr,1000000
VAN,2000,DeJuan Wheat,460000
VAN,2000,Obinna Ekezie,301875
VAN,2000,Milt Palacio,301875
VAN,2000,Joe Stephens,88441
VAN,2000,Robert Werdann,7471
DAL,2000,Shawn Bradley,7560000
DAL,2000,Michael Finley,7200000
DAL,2000,Steve Nash,5500000
DAL,2000,Robert Pack,4050000
DAL,2000,Cedric Ceballos,3500000
DAL,2000,Erick Strickland,2240000
DAL,2000,Gary Trent,2000000
DAL,2000,Hot Rod Williams,1925000
DAL,2000,Sean Rooks,1920000
DAL,2000,Dirk Nowitzki,1583040
DAL,2000,Hubert Davis,752500
DAL,2000,Ansu Sesay,535000
DAL,2000,Leon Smith,449920
DAL,2000,Bruno Sundov,385000
DAL,2000,Randell Jackson,115500
DAL,2000,Rick Hughes,115423
DAL,2000,Damon Jones,106441
DAL,2000,Greg Buckner,47647
DAL,2000,Kebu Stewart,18941
DAL,2000,Ira Bowman,4529
DAL,2000,Kevin Ollie,2853
DAL,2000,Jason Sasser,2706
GSW,2000,Donyell Marshall,5250000
GSW,2000,Erick Dampier,4988000
GSW,2000,Mookie Blaylock,4200000
GSW,2000,Chris Mills,4200000
GSW,2000,Jason Caffey,3937500
GSW,2000,Terry Cummings,2600000
GSW,2000,Antawn Jamison,2503800
GSW,2000,Billy Owens,2090000
GSW,2000,Adonal Foyle,1922520
GSW,2000,Larry Hughes,1722240
GSW,2000,Vonteego Cummings,704400
GSW,2000,Tim Legler,510000
GSW,2000,Tony Farmer,510000
GSW,2000,Sam Mack,315000
GSW,2000,Tim Young,301875
GSW,2000,Bill Curley,117867
GSW,2000,Damon Jones,70206
GSW,2000,Drew Barry,62765
GSW,2000,Chris Carr,60000
GSW,2000,Jamel Thomas,31963
GSW,2000,Sam Jacobson,22647
GSW,2000,John Morton,6735
GSW,2000,Mark Davis,6000
LAC,2000,Michael Olowokandi,3456240
LAC,2000,Tyrone Nesby,2716667
LAC,2000,Lamar Odom,2445480
LAC,2000,Eric Piatkowski,2000000
LAC,2000,Eric Murdock,1925000
LAC,2000,James Robinson,1866667
LAC,2000,Keith Closs,1680000
LAC,2000,Derek Anderson,1439400
LAC,2000,Maurice Taylor,1367400
LAC,2000,Brian Skinner,843000
LAC,2000,Charles Smith,779960
